   -5    2    0    3    3   -0.000020   -0.000000
   -5    3    0    1    1   -0.000063   -0.000000
   -5    3    0    2    1    0.000000   -0.000000
   -5    3    0    3    1   -0.000000    0.000000
   -5    3    0    1    2    0.000000   -0.000000
   -5    3    0    2    2   -0.000039   -0.000000
   -5    3    0    3    2    0.000000    0.000000
   -5    3    0    1    3   -0.000000    0.000000
   -5    3    0    2    3    0.000000    0.000000
   -5    3    0    3    3   -0.000039    0.000000
   -4   -5   -7    1    1    0.000007    0.000000
   -4   -5   -7    2    1    0.000013   -0.000000
   -4   -5   -7    3    1   -0.000000   -0.000000
   -4   -5   -7    1    2    0.000013   -0.000000
   -4   -5   -7    2    2    0.000022    0.000000
   -4   -5   -7    3    2   -0.000000    0.000000
   -4   -5   -7    1    3   -0.000000   -0.000000
   -4   -5   -7    2    3   -0.000000    0.000000
   -4   -5   -7    3    3    0.000009   -0.000000
   -4   -5   -6    1    1   -0.000001    0.000000
   -4   -5   -6    2    1   -0.000004   -0.000000
   -4   -5   -6    3    1   -0.000004   -0.000000
   -4   -5   -6    1    2   -0.000004   -0.000000
   -4   -5   -6    2    2   -0.000046   -0.000000
   -4   -5   -6    3    2    0.000004   -0.000000
   -4   -5   -6    1    3   -0.000004   -0.000000
   -4   -5   -6    2    3    0.000004   -0.000000
   -4   -5   -6    3    3   -0.000004    0.000000
   -4   -4   -8    1    1   -0.004477    0.000000
   -4   -4   -8    2    1    0.000000    0.000000
   -4   -4   -8    3    1   -0.000000   -0.000000
   -4   -4   -8    1    2    0.000000   -0.000000
   -4   -4   -8    2    2   -0.000001    0.000000
   -4   -4   -8    3    2    0.000000   -0.000000
   -4   -4   -8    1    3   -0.000000    0.000000
   -4   -4   -8    2    3    0.000000    0.000000
   -4   -4   -8    3    3   -0.000001    0.000000
   -4   -4   -7    1    1   -0.000085    0.000000
   -4   -4   -7    2    1    0.000024   -0.000000
   -4   -4   -7    3    1    0.000024    0.000000
   -4   -4   -7    1    2    0.000024   -0.000000
   -4   -4   -7    2    2    0.000025   -0.000000
   -4   -4   -7    3    2   -0.000004    0.000000
   -4   -4   -7    1    3    0.000024    0.000000
   -4   -4   -7    2    3   -0.000004    0.000000
   -4   -4   -7    3    3    0.000025    0.000000
   -4   -4   -6    1    1   -0.000017    0.000000
   -4   -4   -6    2    1    0.000008    0.000000
   -4   -4   -6    3    1    0.000008   -0.000000
   -4   -4   -6    1    2    0.000008    0.000000
   -4   -4   -6    2    2   -0.000015    0.000000
   -4   -4   -6    3    2   -0.000016   -0.000000
   -4   -4   -6    1    3    0.000008   -0.000000
   -4   -4   -6    2    3   -0.000016   -0.000000
   -4   -4   -6    3    3   -0.000015   -0.000000
   -4   -4   -5    1    1   -0.000008    0.000000
   -4   -4   -5    2    1    0.000003    0.000000
   -4   -4   -5    3    1    0.000003   -0.000000
   -4   -4   -5    1    2    0.000003    0.000000
   -4   -4   -5    2    2   -0.000013    0.000000
   -4   -4   -5    3    2   -0.000017   -0.000000
   -4   -4   -5    1    3    0.000003   -0.000000
   -4   -4   -5    2    3   -0.000017   -0.000000
   -4   -4   -5    3    3   -0.000013   -0.000000
   -4   -4   -4    1    1    0.000002   -0.000000
   -4   -4   -4    2    1   -0.000014   -0.000000
   -4   -4   -4    3    1   -0.000014    0.000000
   -4   -4   -4    1    2   -0.000014    0.000000
   -4   -4   -4    2    2    0.000007   -0.000000
   -4   -4   -4    3    2   -0.000014    0.000000
   -4   -4   -4    1    3   -0.000014   -0.000000
   -4   -4   -4    2    3   -0.000014   -0.000000
   -4   -4   -4    3    3    0.000007   -0.000000
   -4   -3   -7    1    1   -0.004301    0.000000
   -4   -3   -7    2    1    0.000000   -0.000000
   -4   -3   -7    3    1   -0.000000   -0.000000
   -4   -3   -7    1    2    0.000000   -0.000000
   -4   -3   -7    2    2    0.000004   -0.000000
   -4   -3   -7    3    2    0.000000    0.000000
   -4   -3   -7    1    3   -0.000000   -0.000000
   -4   -3   -7    2    3    0.000000    0.000000
   -4   -3   -7    3    3    0.000077    0.000000
   -4   -3   -6    1    1   -0.000073    0.000000
   -4   -3   -6    2    1    0.000044    0.000000
   -4   -3   -6    3    1    0.000098   -0.000000
   -4   -3   -6    1    2    0.000044    0.000000
   -4   -3   -6    2    2    0.000017   -0.000000
   -4   -3   -6    3    2    0.000014   -0.000000
   -4   -3   -6    1    3    0.000098   -0.000000
   -4   -3   -6    2    3    0.000014   -0.000000
   -4   -3   -6    3    3   -0.000047    0.000000
   -4   -3   -5    1    1   -0.000017   -0.000000
   -4   -3   -5    2    1    0.000017    0.000000
   -4   -3   -5    3    1   -0.000021   -0.000000
   -4   -3   -5    1    2    0.000017    0.000000
   -4   -3   -5    2    2   -0.000011   -0.000000
   -4   -3   -5    3    2   -0.000058    0.000000
   -4   -3   -5    1    3   -0.000021   -0.000000
   -4   -3   -5    2    3   -0.000058    0.000000
   -4   -3   -5    3    3   -0.000074    0.000000
   -4   -3   -4    1    1   -0.000012   -0.000000
   -4   -3   -4    2    1    0.000001    0.000000
   -4   -3   -4    3    1   -0.000008   -0.000000
   -4   -3   -4    1    2    0.000001    0.000000
   -4   -3   -4    2    2   -0.000005    0.000000
   -4   -3   -4    3    2   -0.000011   -0.000000
   -4   -3   -4    1    3   -0.000008   -0.000000
   -4   -3   -4    2    3   -0.000011   -0.000000
   -4   -3   -4    3    3   -0.000029   -0.000000
   -4   -3   -3    1    1   -0.000016    0.000000
   -4   -3   -3    2    1    0.000013    0.000000
   -4   -3   -3    3    1   -0.000012   -0.000000
   -4   -3   -3    1    2    0.000013    0.000000
   -4   -3   -3    2    2   -0.000015    0.000000
   -4   -3   -3    3    2   -0.000002    0.000000
   -4   -3   -3    1    3   -0.000012   -0.000000
   -4   -3   -3    2    3   -0.000002    0.000000
   -4   -3   -3    3    3   -0.000043   -0.000000
   -4   -2   -6    1    1   -0.004495   -0.000000
   -4   -2   -6    2    1    0.000000   -0.000000
   -4   -2   -6    3    1    0.000000   -0.000000
   -4   -2   -6    1    2    0.000000   -0.000000
   -4   -2   -6    2    2    0.000038   -0.000000
   -4   -2   -6    3    2    0.000000   -0.000000
   -4   -2   -6    1    3    0.000000   -0.000000
   -4   -2   -6    2    3    0.000000   -0.000000
   -4   -2   -6    3    3    0.000113    0.000000
   -4   -2   -5    1    1   -0.000000    0.000000
   -4   -2   -5    2    1    0.000063    0.000000
   -4   -2   -5    3    1    0.000057    0.000000
   -4   -2   -5    1    2    0.000063    0.000000
   -4   -2   -5    2    2   -0.000031    0.000000
   -4   -2   -5    3    2    0.000131   -0.000000
   -4   -2   -5    1    3    0.000057    0.000000
   -4   -2   -5    2    3    0.000131   -0.000000
   -4   -2   -5    3    3    0.000005   -0.000000
   -4   -2   -4    1    1    0.000006   -0.000000
   -4   -2   -4    2    1    0.000018   -0.000000
   -4   -2   -4    3    1    0.000005    0.000000
   -4   -2   -4    1    2    0.000018   -0.000000
   -4   -2   -4    2    2    0.000019   -0.000000
   -4   -2   -4    3    2   -0.000034    0.000000
   -4   -2   -4    1    3    0.000005    0.000000
   -4   -2   -4    2    3   -0.000034    0.000000
   -4   -2   -4    3    3    0.000045    0.000000
   -4   -2   -3    1    1    0.000000   -0.000000
   -4   -2   -3    2    1    0.000007    0.000000
   -4   -2   -3    3    1    0.000006    0.000000
   -4   -2   -3    1    2    0.000007    0.000000
   -4   -2   -3    2    2    0.000021    0.000000
   -4   -2   -3    3    2   -0.000008   -0.000000
   -4   -2   -3    1    3    0.000006    0.000000
   -4   -2   -3    2    3   -0.000008   -0.000000
   -4   -2   -3    3    3   -0.000000   -0.000000
   -4   -2   -2    1    1    0.000011    0.000000
   -4   -2   -2    2    1    0.000008   -0.000000
   -4   -2   -2    3    1   -0.000000   -0.000000
   -4   -2   -2    1    2    0.000008   -0.000000
   -4   -2   -2    2    2    0.000009   -0.000000
   -4   -2   -2    3    2    0.000000    0.000000
   -4   -2   -2    1    3   -0.000000   -0.000000
   -4   -2   -2    2    3    0.000000    0.000000
   -4   -2   -2    3    3   -0.000013    0.000000
   -4   -1   -5    1    1   -0.003767   -0.000000
   -4   -1   -5    2    1    0.000000   -0.000000
   -4   -1   -5    3    1    0.000000   -0.000000
   -4   -1   -5    1    2    0.000000   -0.000000
   -4   -1   -5    2    2    0.000046   -0.000000
   -4   -1   -5    3    2    0.000000   -0.000000
   -4   -1   -5    1    3    0.000000   -0.000000
   -4   -1   -5    2    3    0.000000   -0.000000
   -4   -1   -5    3    3   -0.000876   -0.000000
   -4   -1   -4    1    1   -0.000244    0.000000
   -4   -1   -4    2    1    0.000031   -0.000000
   -4   -1   -4    3    1    0.000011    0.000000
   -4   -1   -4    1    2    0.000031   -0.000000
   -4   -1   -4    2    2   -0.000008    0.000000
   -4   -1   -4    3    2    0.000102    0.000000
   -4   -1   -4    1    3    0.000011    0.000000
   -4   -1   -4    2    3    0.000102    0.000000
   -4   -1   -4    3    3    0.000645   -0.000000
   -4   -1   -3    1    1    0.000043   -0.000000
   -4   -1   -3    2    1    0.000026   -0.000000
   -4   -1   -3    3    1   -0.000000    0.000000
   -4   -1   -3    1    2    0.000026   -0.000000
   -4   -1   -3    2    2    0.000036    0.000000
   -4   -1   -3    3    2   -0.000000    0.000000
   -4   -1   -3    1    3   -0.000000    0.000000
   -4   -1   -3    2    3   -0.000000    0.000000
   -4   -1   -3    3    3   -0.000134   -0.000000
   -4   -1   -2    1    1    0.000000    0.000000
   -4   -1   -2    2    1    0.000007   -0.000000
   -4   -1   -2    3    1   -0.000006    0.000000
   -4   -1   -2    1    2    0.000007   -0.000000
   -4   -1   -2    2    2    0.000021   -0.000000
   -4   -1   -2    3    2    0.000008   -0.000000
   -4   -1   -2    1    3   -0.000006    0.000000
   -4   -1   -2    2    3    0.000008   -0.000000
   -4   -1   -2    3    3   -0.000000    0.000000
   -4   -1   -1    1    1   -0.000016   -0.000000
   -4   -1   -1    2    1    0.000013   -0.000000
   -4   -1   -1    3    1    0.000012   -0.000000
   -4   -1   -1    1    2    0.000013   -0.000000
   -4   -1   -1    2    2   -0.000015   -0.000000
   -4   -1   -1    3    2    0.000002    0.000000
   -4   -1   -1    1    3    0.000012   -0.000000
   -4   -1   -1    2    3    0.000002    0.000000
   -4   -1   -1    3    3   -0.000043    0.000000
   -4    0   -4    1    1   -0.002701    0.000000
   -4    0   -4    2    1   -0.000000   -0.000000
   -4    0   -4    3    1    0.000000    0.000000
   -4    0   -4    1    2   -0.000000    0.000000
   -4    0   -4    2    2   -0.000054   -0.000000
   -4    0   -4    3    2    0.000000    0.000000
   -4    0   -4    1    3    0.000000    0.000000
   -4    0   -4    2    3    0.000000   -0.000000
   -4    0   -4    3    3   -0.001609    0.000000
   -4    0   -3    1    1   -0.000244   -0.000000
   -4    0   -3    2    1    0.000031   -0.000000
   -4    0   -3    3    1   -0.000011    0.000000
   -4    0   -3    1    2    0.000031   -0.000000
   -4    0   -3    2    2   -0.000008   -0.000000
   -4    0   -3    3    2   -0.000102    0.000000
   -4    0   -3    1    3   -0.000011    0.000000
   -4    0   -3    2    3   -0.000102    0.000000
   -4    0   -3    3    3    0.000645    0.000000
   -4    0   -2    1    1    0.000006    0.000000
   -4    0   -2    2    1    0.000018   -0.000000
   -4    0   -2    3    1   -0.000005   -0.000000
   -4    0   -2    1    2    0.000018   -0.000000
   -4    0   -2    2    2    0.000019    0.000000
   -4    0   -2    3    2    0.000034    0.000000
   -4    0   -2    1    3   -0.000005   -0.000000
   -4    0   -2    2    3    0.000034    0.000000
   -4    0   -2    3    3    0.000045   -0.000000
   -4    0   -1    1    1   -0.000012    0.000000
   -4    0   -1    2    1    0.000001   -0.000000
   -4    0   -1    3    1    0.000008   -0.000000
   -4    0   -1    1    2    0.000001   -0.000000
   -4    0   -1    2    2   -0.000005   -0.000000
   -4    0   -1    3    2    0.000011    0.000000
   -4    0   -1    1    3    0.000008   -0.000000
   -4    0   -1    2    3    0.000011    0.000000
   -4    0   -1    3    3   -0.000029    0.000000
   -4    0    0    1    1    0.000002   -0.000000
   -4    0    0    2    1   -0.000014    0.000000
   -4    0    0    3    1    0.000014   -0.000000
   -4    0    0    1    2   -0.000014   -0.000000
   -4    0    0    2    2    0.000007   -0.000000
   -4    0    0    3    2    0.000014   -0.000000
   -4    0    0    1    3    0.000014    0.000000
   -4    0    0    2    3    0.000014    0.000000
   -4    0    0    3    3    0.000007   -0.000000
   -4    1   -3    1    1   -0.003767    0.000000
   -4    1   -3    2    1    0.000000    0.000000
   -4    1   -3    3    1    0.000000    0.000000
   -4    1   -3    1    2    0.000000    0.000000
   -4    1   -3    2    2    0.000046    0.000000
   -4    1   -3    3    2    0.000000    0.000000
   -4    1   -3    1    3    0.000000    0.000000
   -4    1   -3    2    3    0.000000    0.000000
   -4    1   -3    3    3   -0.000876    0.000000
   -4    1   -2    1    1   -0.000000   -0.000000
   -4    1   -2    2    1    0.000063    0.000000
   -4    1   -2    3    1   -0.000057    0.000000
   -4    1   -2    1    2    0.000063    0.000000
   -4    1   -2    2    2   -0.000031    0.000000
   -4    1   -2    3    2   -0.000131    0.000000
   -4    1   -2    1    3   -0.000057    0.000000
   -4    1   -2    2    3   -0.000131    0.000000
   -4    1   -2    3    3    0.000005   -0.000000
   -4    1   -1    1    1   -0.000017    0.000000
   -4    1   -1    2    1    0.000017   -0.000000
   -4    1   -1    3    1    0.000021   -0.000000
   -4    1   -1    1    2    0.000017   -0.000000
   -4    1   -1    2    2   -0.000011    0.000000
   -4    1   -1    3    2    0.000058    0.000000
   -4    1   -1    1    3    0.000021   -0.000000
   -4    1   -1    2    3    0.000058    0.000000
   -4    1   -1    3    3   -0.000074   -0.000000
   -4    1    0    1    1   -0.000008    0.000000
   -4    1    0    2    1    0.000003   -0.000000
   -4    1    0    3    1   -0.000003   -0.000000
   -4    1    0    1    2    0.000003   -0.000000
   -4    1    0    2    2   -0.000013   -0.000000
   -4    1    0    3    2    0.000017    0.000000
   -4    1    0    1    3   -0.000003   -0.000000
   -4    1    0    2    3    0.000017    0.000000
   -4    1    0    3    3   -0.000013    0.000000
   -4    2   -2    1    1   -0.004495    0.000000
   -4    2   -2    2    1    0.000000    0.000000
   -4    2   -2    3    1    0.000000    0.000000
   -4    2   -2    1    2    0.000000    0.000000
   -4    2   -2    2    2    0.000038    0.000000
   -4    2   -2    3    2    0.000000    0.000000
   -4    2   -2    1    3    0.000000    0.000000
   -4    2   -2    2    3    0.000000    0.000000
   -4    2   -2    3    3    0.000113   -0.000000
   -4    2   -1    1    1   -0.000073   -0.000000
   -4    2   -1    2    1    0.000044    0.000000
   -4    2   -1    3    1   -0.000098   -0.000000
   -4    2   -1    1    2    0.000044    0.000000
   -4    2   -1    2    2    0.000017    0.000000
   -4    2   -1    3    2   -0.000014    0.000000
   -4    2   -1    1    3   -0.000098   -0.000000
   -4    2   -1    2    3   -0.000014    0.000000
   -4    2   -1    3    3   -0.000047   -0.000000
   -4    2    0    1    1   -0.000017   -0.000000
   -4    2    0    2    1    0.000008   -0.000000
   -4    2    0    3    1   -0.000008   -0.000000
   -4    2    0    1    2    0.000008   -0.000000
   -4    2    0    2    2   -0.000015   -0.000000
   -4    2    0    3    2    0.000016   -0.000000
   -4    2    0    1    3   -0.000008   -0.000000
   -4    2    0    2    3    0.000016   -0.000000
   -4    2    0    3    3   -0.000015    0.000000
   -4    2    1    1    1   -0.000001    0.000000
   -4    2    1    2    1   -0.000004    0.000000
   -4    2    1    3    1    0.000004   -0.000000
   -4    2    1    1    2   -0.000004    0.000000
   -4    2    1    2    2   -0.000046   -0.000000
   -4    2    1    3    2   -0.000004    0.000000
   -4    2    1    1    3    0.000004   -0.000000
   -4    2    1    2    3   -0.000004    0.000000
   -4    2    1    3    3   -0.000004    0.000000
   -4    3   -1    1    1   -0.004301   -0.000000
   -4    3   -1    2    1    0.000000    0.000000
   -4    3   -1    3    1   -0.000000    0.000000
   -4    3   -1    1    2    0.000000    0.000000
   -4    3   -1    2    2    0.000004    0.000000
   -4    3   -1    3    2    0.000000   -0.000000
   -4    3   -1    1    3   -0.000000    0.000000
   -4    3   -1    2    3    0.000000   -0.000000
   -4    3   -1    3    3    0.000077   -0.000000
   -4    3    0    1    1   -0.000085    0.000000
   -4    3    0    2    1    0.000024   -0.000000
   -4    3    0    3    1   -0.000024   -0.000000
   -4    3    0    1    2    0.000024   -0.000000
   -4    3    0    2    2    0.000025   -0.000000
   -4    3    0    3    2    0.000004    0.000000
   -4    3    0    1    3   -0.000024   -0.000000
   -4    3    0    2    3    0.000004    0.000000
   -4    3    0    3    3    0.000025    0.000000
