1.617920216598743410e+00 4.243853331325827760e+00 4.267028009552078061e+00 4.267028009551045109e+00 -3.972128752910866201e-01 -4.128901288454782659e-01 -4.128901288460600227e-01
1.649336143134641386e+00 4.241086883533894181e+00 4.263100055065322636e+00 4.263100055064279914e+00 -3.963598359520501546e-01 -4.119226936975390885e-01 -4.119226936981132958e-01
1.680752069670539361e+00 4.238339556945297737e+00 4.259237929094479291e+00 4.259237929093425912e+00 -3.954611084066066429e-01 -4.108910602349402641e-01 -4.108910602355080322e-01
1.712167996206437115e+00 4.235612548944542866e+00 4.255441167425983551e+00 4.255441167424922178e+00 -3.945188861006900805e-01 -4.097994797735533545e-01 -4.097994797741137951e-01
1.743583922742335313e+00 4.232906938263108820e+00 4.251709216444328199e+00 4.251709216443257056e+00 -3.935353127993919120e-01 -4.086519764151141931e-01 -4.086519764156693046e-01
1.774999849278233066e+00 4.230223693419865150e+00 4.248041445613537803e+00 4.248041445612456002e+00 -3.925124793077203744e-01 -4.074523581960844965e-01 -4.074523581966327246e-01
1.806415775814131264e+00 4.227563680584433214e+00 4.244437158576336522e+00 4.244437158575246727e+00 -3.914524208705085773e-01 -4.062042278077635515e-01 -4.062042278083048963e-01
1.837831702350029017e+00 4.224927670906552635e+00 4.240895603019804838e+00 4.240895603018707050e+00 -3.903571151784124282e-01 -4.049109928875935793e-01 -4.049109928881275966e-01
1.869247628885926771e+00 4.222316347350377086e+00 4.237415979439992597e+00 4.237415979438886815e+00 -3.892284809118136124e-01 -4.035758758840881644e-01 -4.035758758846152983e-01
1.900663555421824968e+00 4.219730311068976114e+00 4.233997448923564555e+00 4.233997448922449891e+00 -3.880683767594996780e-01 -4.022019235000724446e-01 -4.022019235005940274e-01
1.932079481957722722e+00 4.217170087351255425e+00 4.230639140051761338e+00 4.230639140050639568e+00 -3.868786008540729959e-01 -4.007920157208222367e-01 -4.007920157213378243e-01
1.963495408493620475e+00 4.214636131170786726e+00 4.227340155020553603e+00 4.227340155019427392e+00 -3.856608905710441348e-01 -3.993488744353412834e-01 -3.993488744358493214e-01
1.994911335029518673e+00 4.212128832363599251e+00 4.224099575060836109e+00 4.224099575059700129e+00 -3.844169226433957753e-01 -3.978750716603620674e-01 -3.978750716608638882e-01
2.026327261565416649e+00 4.209648520459897902e+00 4.220916465233437442e+00 4.220916465232295245e+00 -3.831483135479798463e-01 -3.963730373777698546e-01 -3.963730373782659022e-01
2.057743188101314402e+00 4.207195469192780202e+00 4.217789878665826109e+00 4.217789878664675918e+00 -3.818566201244428804e-01 -3.948450669970005045e-01 -3.948450669974903349e-01
2.089159114637212600e+00 4.204769900705318975e+00 4.214718860290181723e+00 4.214718860289026203e+00 -3.805433403914078028e-01 -3.932933284546313857e-01 -3.932933284551141107e-01
2.120575041173110353e+00 4.202371989475837566e+00 4.211702450136191267e+00 4.211702450135028641e+00 -3.792099145283942541e-01 -3.917198689638894393e-01 -3.917198689643672793e-01
2.151990967709008551e+00 4.200001865979865912e+00 4.208739686226262044e+00 4.208739686225093202e+00 -3.778577259953679324e-01 -3.901266214270693311e-01 -3.901266214275409538e-01
2.183406894244906304e+00 4.197659620105927303e+00 4.205829607115774138e+00 4.205829607114598190e+00 -3.764881027650321954e-01 -3.885154105240609113e-01 -3.885154105245276490e-01
2.214822820780804058e+00 4.195345304341215886e+00 4.202971254116519617e+00 4.202971254115337452e+00 -3.751023186457898007e-01 -3.868879584902464863e-01 -3.868879584907070068e-01
2.246238747316702256e+00 4.193058936742112941e+00 4.200163673237373274e+00 4.200163673236187556e+00 -3.737015946759623120e-01 -3.852458905969413649e-01 -3.852458905973961123e-01
2.277654673852600009e+00 4.190800503703544955e+00 4.197405916872747333e+00 4.197405916871554510e+00 -3.722871005722123705e-01 -3.835907403474649868e-01 -3.835907403479144051e-01
2.309070600388498207e+00 4.188569962540235281e+00 4.194697045266053692e+00 4.194697045264857316e+00 -3.708599562172483211e-01 -3.819239544016861387e-01 -3.819239544021293398e-01
2.340486526924395960e+00 4.186367243892080481e+00 4.192036127772615473e+00 4.192036127771412879e+00 -3.694212331738189192e-01 -3.802468972416406245e-01 -3.802468972420784965e-01
2.371902453460293714e+00 4.184192253965113295e+00 4.189422243943841551e+00 4.189422243942634516e+00 -3.679719562137298006e-01 -3.785608555904973471e-01 -3.785608555909290018e-01
2.403318379996191911e+00 4.182044876618729035e+00 4.186854484452211977e+00 4.186854484451001390e+00 -3.665131048521570456e-01 -3.768670425968148052e-01 -3.768670425972411309e-01
2.434734306532089665e+00 4.179924975309217139e+00 4.184331951874555422e+00 4.184331951873338618e+00 -3.650456148788983057e-01 -3.751666017956210020e-01 -3.751666017960437749e-01
2.466150233067987418e+00 4.177832394898987722e+00 4.181853761349239029e+00 4.181853761348017784e+00 -3.635703798794454045e-01 -3.734606108575100336e-01 -3.734606108579270334e-01
2.497566159603885616e+00 4.175766963340247884e+00 4.179419041121331446e+00 4.179419041120106648e+00 -3.620882527398472384e-01 -3.717500851364525793e-01 -3.717500851368638060e-01
2.528982086139783370e+00 4.173728493241398496e+00 4.177026932988192165e+00 4.177026932986961150e+00 -3.606000471302714949e-01 -3.700359810266915517e-01 -3.700359810270978933e-01
2.560398012675681123e+00 4.171716783323796029e+00 4.174676592656753726e+00 4.174676592655519158e+00 -3.591065389630574423e-01 -3.683191991385972308e-01 -3.683191991389991315e-01
2.591813939211578877e+00 4.169731619776138487e+00 4.172367190022518102e+00 4.172367190021279093e+00 -3.576084678217701374e-01 -3.666005873029622997e-01 -3.666005873033588713e-01
2.623229865747477518e+00 4.167772777513187421e+00 4.170097909379223644e+00 4.170097909377981082e+00 -3.561065383584565147e-01 -3.648809434127904261e-01 -3.648809434131821128e-01
2.654645792283375272e+00 4.165840021345142752e+00 4.167867949567249930e+00 4.167867949566003816e+00 -3.546014216568584843e-01 -3.631610181112425728e-01 -3.631610181116298186e-01
2.686061718819273025e+00 4.163933107063609640e+00 4.165676524067924547e+00 4.165676524066673991e+00 -3.530937565598346595e-01 -3.614415173339371457e-01 -3.614415173343195065e-01
2.717477645355170779e+00 4.162051782449626813e+00 4.163522861050170221e+00 4.163522861048917889e+00 -3.515841509597228409e-01 -3.597231047134714643e-01 -3.597231047138489402e-01
2.748893571891068532e+00 4.160195788208980616e+00 4.161406203375245916e+00 4.161406203373987367e+00 -3.500731830507048947e-01 -3.580064038536079352e-01 -3.580064038539823024e-01
2.780309498426967174e+00 4.158364858839629363e+00 4.159325808564714677e+00 4.159325808563454352e+00 -3.485614025425980422e-01 -3.562920004802059282e-01 -3.562920004805749663e-01
2.811725424962864928e+00 4.156558723435733960e+00 4.157280948736260306e+00 4.157280948734996429e+00 -3.470493318357767976e-01 -3.545804444756037732e-01 -3.545804444759692586e-01
2.843141351498762681e+00 4.154777106432556266e+00 4.155270910511430493e+00 4.155270910510163951e+00 -3.455374671571602718e-01 -3.528722518028537536e-01 -3.528722518032147981e-01
2.874557278034660435e+00 4.153019728296172275e+00 4.153294994899008330e+00 4.153294994897739123e+00 -3.440262796574091730e-01 -3.511679063258097422e-01 -3.511679063261659017e-01
2.905973204570558632e+00 4.151286306161694917e+00 4.151352517157285149e+00 4.151352517156011501e+00 -3.425162164696748945e-01 -3.494678615308211000e-01 -3.494678615311737069e-01
2.937389131106456830e+00 4.149576554423457964e+00 4.149442806638145242e+00 4.149442806636868930e+00 -3.410077017303612124e-01 -3.477725421554311858e-01 -3.477725421557797958e-01
2.968805057642354583e+00 4.147890185280408204e+00 4.147565206615619005e+00 4.147565206614340028e+00 -3.395011375624852334e-01 -3.460823457291981597e-01 -3.460823457295427730e-01
3.000220984178252337e+00 4.146226909239702607e+00 4.145719074101190671e+00 4.145719074099909918e+00 -3.379969050223552429e-01 -3.443976440314990839e-01 -3.443976440318388121e-01
3.031636910714150090e+00 4.144586435581364192e+00 4.143903779647971852e+00 4.143903779646688434e+00 -3.364953650103283955e-01 -3.427187844708798892e-01 -3.427187844712156206e-01
3.063052837250048288e+00 4.142968472786592748e+00 4.142118707145579393e+00 4.142118707144293310e+00 -3.349968591464982381e-01 -3.410460913903028413e-01 -3.410460913906350200e-01
3.094468763785946042e+00 4.141372728932238623e+00 4.140363253607370453e+00 4.140363253606082594e+00 -3.335017106122162289e-01 -3.393798673023522561e-01 -3.393798673026813262e-01
3.125884690321844239e+00 4.139798912053698210e+00 4.138636828951497648e+00 4.138636828950206237e+00 -3.320102249583669618e-01 -3.377203940582966801e-01 -3.377203940586204212e-01
3.157300616857741993e+00 4.138246730478417845e+00 4.136938855777095192e+00 4.136938855775800228e+00 -3.305226908813736486e-01 -3.360679339546099875e-01 -3.360679339549306199e-01
3.188716543393640190e+00 4.136715893131982291e+00 4.135268769136731137e+00 4.135268769135434397e+00 -3.290393809679277304e-01 -3.344227307804574778e-01 -3.344227307807750016e-01
3.220132469929537944e+00 4.135206109818701847e+00 4.133626016306187090e+00 4.133626016304888573e+00 -3.275605524094005183e-01 -3.327850108093404202e-01 -3.327850108096561677e-01
3.251548396465435697e+00 4.133717091478406047e+00 4.132010056552420707e+00 4.132010056551121302e+00 -3.260864476869786976e-01 -3.311549837380067807e-01 -3.311549837383176431e-01
3.282964323001333895e+00 4.132248550421119937e+00 4.130420360900567189e+00 4.130420360899264232e+00 -3.246172952284949176e-01 -3.295328435754991681e-01 -3.295328435758078101e-01
3.314380249537231649e+00 4.130800200541120404e+00 4.128856411900629908e+00 4.128856411899326062e+00 -3.231533100379473389e-01 -3.279187694851137813e-01 -3.279187694854175383e-01
3.345796176073129846e+00 4.129371757511828278e+00 4.127317703394534298e+00 4.127317703393228676e+00 -3.216946942986864677e-01 -3.263129265817927838e-01 -3.263129265820929881e-01
3.377212102609027600e+00 4.127962938962842721e+00 4.125803740284042398e+00 4.125803740282733223e+00 -3.202416379512533773e-01 -3.247154666874516593e-01 -3.247154666877496432e-01
3.408628029144925353e+00 4.126573464640381772e+00 4.124314038300038732e+00 4.124314038298728669e+00 -3.187943192467774800e-01 -3.231265290464753193e-01 -3.231265290467693063e-01
3.440043955680823551e+00 4.125203056552277481e+00 4.122848123773581008e+00 4.122848123772270057e+00 -3.173529052769081815e-01 -3.215462410036087348e-01 -3.215462410038987251e-01
3.471459882216721748e+00 4.123851439098624283e+00 4.121405533409088662e+00 4.121405533407775046e+00 -3.159175524811463909e-01 -3.199747186462440496e-01 -3.199747186465322635e-01
3.502875808752619502e+00 4.122518339189086056e+00 4.119985814059972107e+00 4.119985814058656715e+00 -3.144884071324902663e-01 -3.184120674130666018e-01 -3.184120674133525952e-01
3.534291735288517255e+00 4.121203486347795319e+00 4.118588522506979821e+00 4.118588522505663541e+00 -3.130656058022389665e-01 -3.168583826708566420e-01 -3.168583826711386386e-01
3.565707661824415009e+00 4.119906612806757629e+00 4.117213225239479080e+00 4.117213225238160135e+00 -3.116492758047941791e-01 -3.153137502611929044e-01 -3.153137502614713483e-01
3.597123588360312763e+00 4.118627453588559639e+00 4.115859498239877290e+00 4.115859498238557457e+00 -3.102395356232667822e-01 -3.137782470186603057e-01 -3.137782470189369732e-01
3.628539514896211404e+00 4.117365746579158881e+00 4.114526926771337578e+00 4.114526926770015969e+00 -3.088364953166786719e-01 -3.122519412621045376e-01 -3.122519412623776525e-01
3.659955441432109158e+00 4.116121232591476442e+00 4.113215105168920971e+00 4.113215105167597585e+00 -3.074402569095076032e-01 -3.107348932603790637e-01 -3.107348932606490699e-01
3.691371367968006911e+00 4.114893655420459595e+00 4.111923636634277734e+00 4.111923636632950796e+00 -3.060509147643157846e-01 -3.092271556739478733e-01 -3.092271556742165473e-01
3.722787294503904665e+00 4.113682761890239625e+00 4.110652133033952715e+00 4.110652133032625777e+00 -3.046685559381687725e-01 -3.077287739736376260e-01 -3.077287739739031913e-01
3.754203221039802418e+00 4.112488301893971965e+00 4.109400214701410370e+00 4.109400214700081655e+00 -3.032932605235174606e-01 -3.062397868377475518e-01 -3.062397868380117849e-01
3.785619147575701060e+00 4.111310028426903962e+00 4.108167510242765275e+00 4.108167510241435672e+00 -3.019251019742092979e-01 -3.047602265286850631e-01 -3.047602265289452994e-01
3.817035074111598814e+00 4.110147697613170337e+00 4.106953656346339798e+00 4.106953656345008419e+00 -3.005641474172540129e-01 -3.032901192501844534e-01 -3.032901192504424692e-01
3.848451000647496567e+00 4.109001068726807482e+00 4.105758297595981432e+00 4.105758297594650941e+00 -2.992104579509438089e-01 -3.018294854861691690e-01 -3.018294854864240762e-01
3.879866927183394321e+00 4.107869904207408496e+00 4.104581086288221492e+00 4.104581086286889224e+00 -2.978640889299275507e-01 -3.003783403222026749e-01 -3.003783403224540294e-01
3.911282853719292074e+00 4.106753969670855930e+00 4.103421682253213021e+00 4.103421682251878089e+00 -2.965250902377900566e-01 -2.989366937504405186e-01 -2.989366937506900967e-01
3.942698780255190716e+00 4.105653033915494632e+00 4.102279752679486968e+00 4.102279752678152036e+00 -2.951935065476707365e-01 -2.975045509589762105e-01 -2.975045509592231241e-01
3.974114706791088469e+00 4.104566868924117706e+00 4.101154971942477800e+00 4.101154971941142868e+00 -2.938693775714416034e-01 -2.960819126063687357e-01 -2.960819126066125406e-01
4.005530633326986667e+00 4.103495249862103122e+00 4.100047021436791006e+00 4.100047021435452521e+00 -2.925527382979389301e-01 -2.946687750821421758e-01 -2.946687750823855367e-01
4.036946559862884421e+00 4.102437955071993159e+00 4.098955589412194733e+00 4.098955589410857137e+00 -2.912436192207339403e-01 -2.932651307539764218e-01 -2.932651307542144536e-01
4.068362486398782174e+00 4.101394766064847097e+00 4.097880370813289375e+00 4.097880370811949113e+00 -2.899420465558701920e-01 -2.918709682023008511e-01 -2.918709682025397711e-01
4.099778412934679928e+00 4.100365467508582995e+00 4.096821067122802695e+00 4.096821067121462434e+00 -2.886480424500312836e-01 -2.904862724429175813e-01 -2.904862724431520604e-01
4.131194339470578569e+00 4.099349847213634490e+00 4.095777386208482085e+00 4.095777386207140047e+00 -2.873616251795372278e-01 -2.891110251382844609e-01 -2.891110251385171637e-01
4.162610266006476323e+00 4.098347696116068306e+00 4.094749042173509324e+00 4.094749042172167286e+00 -2.860828093405887174e-01 -2.877452047980577632e-01 -2.877452047982869132e-01
4.194026192542374076e+00 4.097358808258479534e+00 4.093735755210414773e+00 4.093735755209070071e+00 -2.848116060311136621e-01 -2.863887869694101695e-01 -2.863887869696393196e-01
4.225442119078271830e+00 4.096382980768788151e+00 4.092737251458389736e+00 4.092737251457045033e+00 -2.835480230246067990e-01 -2.850417444177022475e-01 -2.850417444179269566e-01
4.256858045614169583e+00 4.095420013837175688e+00 4.091753262863996987e+00 4.091753262862650509e+00 -2.822920649363087620e-01 -2.837040472979284189e-01 -2.837040472981549044e-01
4.288273972150068225e+00 4.094469710691322817e+00 4.090783527045162238e+00 4.090783527043816648e+00 -2.810437333820381411e-01 -2.823756633174916431e-01 -2.823756633177154640e-01
4.319689898685965979e+00 4.093531877570111277e+00 4.089827787158426098e+00 4.089827787157078731e+00 -2.798030271300318006e-01 -2.810565578906762951e-01 -2.810565578908983397e-01
4.351105825221863732e+00 4.092606323695955339e+00 4.088885791769369504e+00 4.088885791768023026e+00 -2.785699422460696795e-01 -2.797466942852873117e-01 -2.797466942855040273e-01
4.382521751757761486e+00 4.091692861245886270e+00 4.087957294726172641e+00 4.087957294724825275e+00 -2.773444722321931621e-01 -2.784460337618286374e-01 -2.784460337620444648e-01
4.413937678293659239e+00 4.090791305321550553e+00 4.087042055036217647e+00 4.087042055034867616e+00 -2.761266081592896882e-01 -2.771545357056135472e-01 -2.771545357058284864e-01
4.445353604829557881e+00 4.089901473918209795e+00 4.086139836745685372e+00 4.086139836744335341e+00 -2.749163387938295955e-01 -2.758721577521532353e-01 -2.758721577523663981e-01
4.476769531365455634e+00 4.089023187892900424e+00 4.085250408822107104e+00 4.085250408820754409e+00 -2.737136507189736889e-01 -2.745988559061576240e-01 -2.745988559063681222e-01
4.508185457901353388e+00 4.088156270931808223e+00 4.084373545039738040e+00 4.084373545038386233e+00 -2.725185284503446326e-01 -2.733345846544921187e-01 -2.733345846546999525e-01
4.539601384437251141e+00 4.087300549517014048e+00 4.083509023867780030e+00 4.083509023866428223e+00 -2.713309545466531247e-01 -2.720792970733709737e-01 -2.720792970735770311e-01
4.571017310973148895e+00 4.086455852892657781e+00 4.082656628361315043e+00 4.082656628359961459e+00 -2.701509097154266570e-01 -2.708329449300768133e-01 -2.708329449302810943e-01
4.602433237509046648e+00 4.085622013030604016e+00 4.081816146054931593e+00 4.081816146053577121e+00 -2.689783729140682311e-01 -2.695954787794967444e-01 -2.695954787796992491e-01
4.633849164044945290e+00 4.084798864595753365e+00 4.080987368858958853e+00 4.080987368857605269e+00 -2.678133214463898071e-01 -2.683668480557122038e-01 -2.683668480559129321e-01
4.665265090580843044e+00 4.083986244910970065e+00 4.080170092958267603e+00 4.080170092956913130e+00 -2.666557310549118043e-01 -2.671470011589143212e-01 -2.671470011591150495e-01
4.696681017116740797e+00 4.083183993921782218e+00 4.079364118713557197e+00 4.079364118712201837e+00 -2.655055760089997108e-01 -2.659358855378401998e-01 -2.659358855380400399e-01
4.728096943652638551e+00 4.082391954160877745e+00 4.078569250565083237e+00 4.078569250563726989e+00 -2.643628291891335635e-01 -2.647334477679894604e-01 -2.647334477681866360e-01
4.759512870188536304e+00 4.081609970712446689e+00 4.077785296938763793e+00 4.077785296937407544e+00 -2.632274621673946768e-01 -2.635396336258040151e-01 -2.635396336259994143e-01
4.790928796724434946e+00 4.080837891176449794e+00 4.077012070154607315e+00 4.077012070153251067e+00 -2.620994452843614653e-01 -2.623543881590304494e-01 -2.623543881592231841e-01
4.822344723260332700e+00 4.080075565632835577e+00 4.076249386337400082e+00 4.076249386336042946e+00 -2.609787477225937735e-01 -2.611776557534328802e-01 -2.611776557536238386e-01
4.853760649796230453e+00 4.079322846605778707e+00 4.075497065329606983e+00 4.075497065328247182e+00 -2.598653375768007479e-01 -2.600093801960419171e-01 -2.600093801962328754e-01
4.885176576332128207e+00 4.078579589027942376e+00 4.074754930606418135e+00 4.074754930605058334e+00 -2.587591819209125177e-01 -2.588495047351377920e-01 -2.588495047353260858e-01
4.916592502868025960e+00 4.077845650204863226e+00 4.074022809192914707e+00 4.074022809191554906e+00 -2.576602468720912142e-01 -2.576979721370680210e-01 -2.576979721372536503e-01
4.948008429403924602e+00 4.077120889779416224e+00 4.073300531583258888e+00 4.073300531581899975e+00 -2.565684976519211347e-01 -2.565547247401172015e-01 -2.565547247403028308e-01
4.979424355939822355e+00 4.076405169696467823e+00 4.072587931661904470e+00 4.072587931660542004e+00 -2.554838986447975913e-01 -2.554197045055408566e-01 -2.554197045057273741e-01
5.010840282475720109e+00 4.075698354167690773e+00 4.071884846626721455e+00 4.071884846625359877e+00 -2.544064134537347144e-01 -2.542928530659036568e-01 -2.542928530660857334e-01
